SA2_16_CODE,SA2_16,LGA_24_CODE,LGA_24,Ratio,Mode,Persons
107041146,Figtree - Keiraville,18450,Wollongong,1,Other Mode,38
107041146,Figtree - Keiraville,18450,Wollongong,1,Worked at home,355
107041146,Figtree - Keiraville,18450,Wollongong,1,Did not go to work,1037
107041146,Figtree - Keiraville,18450,Wollongong,1,Not stated,68
107041146,Figtree - Keiraville,18450,Wollongong,1,Not applicable,7870
107041146,Figtree - Keiraville,18450,Wollongong,1,Total,17130
107041147,Helensburgh,18450,Wollongong,0.9964661,Train,722
107041147,Helensburgh,18450,Wollongong,0.9964661,Bus,11
107041147,Helensburgh,18450,Wollongong,0.9964661,Ferry,0
107041147,Helensburgh,18450,Wollongong,0.9964661,Tram,0
107041147,Helensburgh,18450,Wollongong,0.9964661,Taxi,3
107041147,Helensburgh,18450,Wollongong,0.9964661,"Car, as driver",2861
107041147,Helensburgh,18450,Wollongong,0.9964661,"Car, as passenger",155
107041147,Helensburgh,18450,Wollongong,0.9964661,Truck,52
107041147,Helensburgh,18450,Wollongong,0.9964661,Motorbike/scooter,21
107041147,Helensburgh,18450,Wollongong,0.9964661,Bicycle,12
107041147,Helensburgh,18450,Wollongong,0.9964661,Walked only,101
107041147,Helensburgh,18450,Wollongong,0.9964661,Other Mode,14
107041147,Helensburgh,18450,Wollongong,0.9964661,Worked at home,225
107041147,Helensburgh,18450,Wollongong,0.9964661,Did not go to work,433
107041147,Helensburgh,18450,Wollongong,0.9964661,Not stated,30
107041147,Helensburgh,18450,Wollongong,0.9964661,Not applicable,2237
107041147,Helensburgh,18450,Wollongong,0.9964661,Total,6875
107041148,Thirroul - Austinmer - Coalcliff,18450,Wollongong,1,Train,654
107041148,Thirroul - Austinmer - Coalcliff,18450,Wollongong,1,Bus,63
107041148,Thirroul - Austinmer - Coalcliff,18450,Wollongong,1,Ferry,4
107041148,Thirroul - Austinmer - Coalcliff,18450,Wollongong,1,Tram,0
107041148,Thirroul - Austinmer - Coalcliff,18450,Wollongong,1,Taxi,3
107041148,Thirroul - Austinmer - Coalcliff,18450,Wollongong,1,"Car, as driver",3352
107041148,Thirroul - Austinmer - Coalcliff,18450,Wollongong,1,"Car, as passenger",179
107041148,Thirroul - Austinmer - Coalcliff,18450,Wollongong,1,Truck,35
107041148,Thirroul - Austinmer - Coalcliff,18450,Wollongong,1,Motorbike/scooter,20
107041148,Thirroul - Austinmer - Coalcliff,18450,Wollongong,1,Bicycle,33
107041148,Thirroul - Austinmer - Coalcliff,18450,Wollongong,1,Walked only,125
107041148,Thirroul - Austinmer - Coalcliff,18450,Wollongong,1,Other Mode,31
107041148,Thirroul - Austinmer - Coalcliff,18450,Wollongong,1,Worked at home,395
107041148,Thirroul - Austinmer - Coalcliff,18450,Wollongong,1,Did not go to work,572
107041148,Thirroul - Austinmer - Coalcliff,18450,Wollongong,1,Not stated,33
107041148,Thirroul - Austinmer - Coalcliff,18450,Wollongong,1,Not applicable,3500
107041148,Thirroul - Austinmer - Coalcliff,18450,Wollongong,1,Total,8998
107041150,Woonona - Bulli - Russell Vale,18450,Wollongong,1,Train,624
107041150,Woonona - Bulli - Russell Vale,18450,Wollongong,1,Bus,107
107041150,Woonona - Bulli - Russell Vale,18450,Wollongong,1,Ferry,0
107041150,Woonona - Bulli - Russell Vale,18450,Wollongong,1,Tram,0
107041150,Woonona - Bulli - Russell Vale,18450,Wollongong,1,Taxi,7
107041150,Woonona - Bulli - Russell Vale,18450,Wollongong,1,"Car, as driver",6159
107041150,Woonona - Bulli - Russell Vale,18450,Wollongong,1,"Car, as passenger",368
107041150,Woonona - Bulli - Russell Vale,18450,Wollongong,1,Truck,66
107041150,Woonona - Bulli - Russell Vale,18450,Wollongong,1,Motorbike/scooter,37
107041150,Woonona - Bulli - Russell Vale,18450,Wollongong,1,Bicycle,76
107041150,Woonona - Bulli - Russell Vale,18450,Wollongong,1,Walked only,146
107041150,Woonona - Bulli - Russell Vale,18450,Wollongong,1,Other Mode,32
107041150,Woonona - Bulli - Russell Vale,18450,Wollongong,1,Worked at home,396
107041150,Woonona - Bulli - Russell Vale,18450,Wollongong,1,Did not go to work,984
107041150,Woonona - Bulli - Russell Vale,18450,Wollongong,1,Not stated,73
107041150,Woonona - Bulli - Russell Vale,18450,Wollongong,1,Not applicable,6625
107041150,Woonona - Bulli - Russell Vale,18450,Wollongong,1,Total,15693
107041548,Wollongong - East,18450,Wollongong,1,Train,352
107041548,Wollongong - East,18450,Wollongong,1,Bus,280
107041548,Wollongong - East,18450,Wollongong,1,Ferry,0
107041548,Wollongong - East,18450,Wollongong,1,Tram,0
107041548,Wollongong - East,18450,Wollongong,1,Taxi,22
107041548,Wollongong - East,18450,Wollongong,1,"Car, as driver",3465
107041548,Wollongong - East,18450,Wollongong,1,"Car, as passenger",242
107041548,Wollongong - East,18450,Wollongong,1,Truck,14
107041548,Wollongong - East,18450,Wollongong,1,Motorbike/scooter,46
107041548,Wollongong - East,18450,Wollongong,1,Bicycle,90
107041548,Wollongong - East,18450,Wollongong,1,Walked only,850
107041548,Wollongong - East,18450,Wollongong,1,Other Mode,37
107041548,Wollongong - East,18450,Wollongong,1,Worked at home,211
107041548,Wollongong - East,18450,Wollongong,1,Did not go to work,655
107041548,Wollongong - East,18450,Wollongong,1,Not stated,43
107041548,Wollongong - East,18450,Wollongong,1,Not applicable,6625
107041548,Wollongong - East,18450,Wollongong,1,Total,12945
107041549,Wollongong - West,18450,Wollongong,1,Train,427
107041549,Wollongong - West,18450,Wollongong,1,Bus,290
107041549,Wollongong - West,18450,Wollongong,1,Ferry,3
107041549,Wollongong - West,18450,Wollongong,1,Tram,0
107041549,Wollongong - West,18450,Wollongong,1,Taxi,16
107041549,Wollongong - West,18450,Wollongong,1,"Car, as driver",4345
107041549,Wollongong - West,18450,Wollongong,1,"Car, as passenger",393
107041549,Wollongong - West,18450,Wollongong,1,Truck,21
107041549,Wollongong - West,18450,Wollongong,1,Motorbike/scooter,41
107041549,Wollongong - West,18450,Wollongong,1,Bicycle,71
107041549,Wollongong - West,18450,Wollongong,1,Walked only,515
107041549,Wollongong - West,18450,Wollongong,1,Other Mode,31
107041549,Wollongong - West,18450,Wollongong,1,Worked at home,214
107041549,Wollongong - West,18450,Wollongong,1,Did not go to work,802
107041549,Wollongong - West,18450,Wollongong,1,Not stated,61
107041549,Wollongong - West,18450,Wollongong,1,Not applicable,6919
107041549,Wollongong - West,18450,Wollongong,1,Total,14149
108011151,Bulahdelah - Stroud,15240,Mid-Coast,1,Train,3
108011151,Bulahdelah - Stroud,15240,Mid-Coast,1,Bus,12
108011151,Bulahdelah - Stroud,15240,Mid-Coast,1,Ferry,0
108011151,Bulahdelah - Stroud,15240,Mid-Coast,1,Tram,0
108011151,Bulahdelah - Stroud,15240,Mid-Coast,1,Taxi,0
108011151,Bulahdelah - Stroud,15240,Mid-Coast,1,"Car, as driver",1171
108011151,Bulahdelah - Stroud,15240,Mid-Coast,1,"Car, as passenger",85
108011151,Bulahdelah - Stroud,15240,Mid-Coast,1,Truck,40
108011151,Bulahdelah - Stroud,15240,Mid-Coast,1,Motorbike/scooter,7
108011151,Bulahdelah - Stroud,15240,Mid-Coast,1,Bicycle,7
108011151,Bulahdelah - Stroud,15240,Mid-Coast,1,Walked only,99
108011151,Bulahdelah - Stroud,15240,Mid-Coast,1,Other Mode,9
108011151,Bulahdelah - Stroud,15240,Mid-Coast,1,Worked at home,195
108011151,Bulahdelah - Stroud,15240,Mid-Coast,1,Did not go to work,214
108011151,Bulahdelah - Stroud,15240,Mid-Coast,1,Not stated,22
108011151,Bulahdelah - Stroud,15240,Mid-Coast,1,Not applicable,2106
108011151,Bulahdelah - Stroud,15240,Mid-Coast,1,Total,3962
108011152,Forster,15240,Mid-Coast,1,Train,5
108011152,Forster,15240,Mid-Coast,1,Bus,23
108011152,Forster,15240,Mid-Coast,1,Ferry,0
108011152,Forster,15240,Mid-Coast,1,Tram,0
108011152,Forster,15240,Mid-Coast,1,Taxi,10
108011152,Forster,15240,Mid-Coast,1,"Car, as driver",3075
108011152,Forster,15240,Mid-Coast,1,"Car, as passenger",311
108011152,Forster,15240,Mid-Coast,1,Truck,47
108011152,Forster,15240,Mid-Coast,1,Motorbike/scooter,15
108011152,Forster,15240,Mid-Coast,1,Bicycle,46
108011152,Forster,15240,Mid-Coast,1,Walked only,170
108011152,Forster,15240,Mid-Coast,1,Other Mode,13
108011152,Forster,15240,Mid-Coast,1,Worked at home,202
108011152,Forster,15240,Mid-Coast,1,Did not go to work,579
108011152,Forster,15240,Mid-Coast,1,Not stated,70
108011152,Forster,15240,Mid-Coast,1,Not applicable,7684
108011152,Forster,15240,Mid-Coast,1,Total,12257
108011153,Forster-Tuncurry Region,15240,Mid-Coast,1,Train,8
108011153,Forster-Tuncurry Region,15240,Mid-Coast,1,Bus,10
108011153,Forster-Tuncurry Region,15240,Mid-Coast,1,Ferry,0
108011153,Forster-Tuncurry Region,15240,Mid-Coast,1,Tram,0
108011153,Forster-Tuncurry Region,15240,Mid-Coast,1,Taxi,4
108011153,Forster-Tuncurry Region,15240,Mid-Coast,1,"Car, as driver",1303
108011153,Forster-Tuncurry Region,15240,Mid-Coast,1,"Car, as passenger",73
108011153,Forster-Tuncurry Region,15240,Mid-Coast,1,Truck,49
108011153,Forster-Tuncurry Region,15240,Mid-Coast,1,Motorbike/scooter,3
108011153,Forster-Tuncurry Region,15240,Mid-Coast,1,Bicycle,0
108011153,Forster-Tuncurry Region,15240,Mid-Coast,1,Walked only,86
108011153,Forster-Tuncurry Region,15240,Mid-Coast,1,Other Mode,21
108011153,Forster-Tuncurry Region,15240,Mid-Coast,1,Worked at home,187
108011153,Forster-Tuncurry Region,15240,Mid-Coast,1,Did not go to work,239
108011153,Forster-Tuncurry Region,15240,Mid-Coast,1,Not stated,33
108011153,Forster-Tuncurry Region,15240,Mid-Coast,1,Not applicable,3024
108011153,Forster-Tuncurry Region,15240,Mid-Coast,1,Total,5048
108011154,Tuncurry,15240,Mid-Coast,1,Train,0
108011154,Tuncurry,15240,Mid-Coast,1,Bus,10
108011154,Tuncurry,15240,Mid-Coast,1,Ferry,0
108011154,Tuncurry,15240,Mid-Coast,1,Tram,0
108011154,Tuncurry,15240,Mid-Coast,1,Taxi,6
108011154,Tuncurry,15240,Mid-Coast,1,"Car, as driver",1061
108011154,Tuncurry,15240,Mid-Coast,1,"Car, as passenger",78
108011154,Tuncurry,15240,Mid-Coast,1,Truck,20
108011154,Tuncurry,15240,Mid-Coast,1,Motorbike/scooter,3
108011154,Tuncurry,15240,Mid-Coast,1,Bicycle,16
108011154,Tuncurry,15240,Mid-Coast,1,Walked only,107
108011154,Tuncurry,15240,Mid-Coast,1,Other Mode,21
108011154,Tuncurry,15240,Mid-Coast,1,Worked at home,64
108011154,Tuncurry,15240,Mid-Coast,1,Did not go to work,211
108011154,Tuncurry,15240,Mid-Coast,1,Not stated,44
108011154,Tuncurry,15240,Mid-Coast,1,Not applicable,3926
108011154,Tuncurry,15240,Mid-Coast,1,Total,5568
108021155,Kempsey,14350,Kempsey,1,Train,0
108021155,Kempsey,14350,Kempsey,1,Bus,15
108021155,Kempsey,14350,Kempsey,1,Ferry,0
108021155,Kempsey,14350,Kempsey,1,Tram,0
108021155,Kempsey,14350,Kempsey,1,Taxi,4
108021155,Kempsey,14350,Kempsey,1,"Car, as driver",3138
108021155,Kempsey,14350,Kempsey,1,"Car, as passenger",300
108021155,Kempsey,14350,Kempsey,1,Truck,86
108021155,Kempsey,14350,Kempsey,1,Motorbike/scooter,26
108021155,Kempsey,14350,Kempsey,1,Bicycle,15
108021155,Kempsey,14350,Kempsey,1,Walked only,119
108021155,Kempsey,14350,Kempsey,1,Other Mode,18
108021155,Kempsey,14350,Kempsey,1,Worked at home,162
108021155,Kempsey,14350,Kempsey,1,Did not go to work,466
108021155,Kempsey,14350,Kempsey,1,Not stated,101
108021155,Kempsey,14350,Kempsey,1,Not applicable,7401
108021155,Kempsey,14350,Kempsey,1,Total,11868
108021156,Kempsey Region,14350,Kempsey,0.9962136,Train,0
108021156,Kempsey Region,14350,Kempsey,0.9962136,Bus,15
108021156,Kempsey Region,14350,Kempsey,0.9962136,Ferry,3
108021156,Kempsey Region,14350,Kempsey,0.9962136,Tram,0
108021156,Kempsey Region,14350,Kempsey,0.9962136,Taxi,0
108021156,Kempsey Region,14350,Kempsey,0.9962136,"Car, as driver",2195
108021156,Kempsey Region,14350,Kempsey,0.9962136,"Car, as passenger",117
108021156,Kempsey Region,14350,Kempsey,0.9962136,Truck,62
108021156,Kempsey Region,14350,Kempsey,0.9962136,Motorbike/scooter,8
108021156,Kempsey Region,14350,Kempsey,0.9962136,Bicycle,21
108021156,Kempsey Region,14350,Kempsey,0.9962136,Walked only,176
108021156,Kempsey Region,14350,Kempsey,0.9962136,Other Mode,29
108021156,Kempsey Region,14350,Kempsey,0.9962136,Worked at home,307
108021156,Kempsey Region,14350,Kempsey,0.9962136,Did not go to work,398
108021156,Kempsey Region,14350,Kempsey,0.9962136,Not stated,83
108021156,Kempsey Region,14350,Kempsey,0.9962136,Not applicable,4211
108021156,Kempsey Region,14350,Kempsey,0.9962136,Total,7622
108021157,Macksville - Scotts Head,15700,Nambucca Valley,1,Train,4
108021157,Macksville - Scotts Head,15700,Nambucca Valley,1,Bus,13
108021157,Macksville - Scotts Head,15700,Nambucca Valley,1,Ferry,0
108021157,Macksville - Scotts Head,15700,Nambucca Valley,1,Tram,0
108021157,Macksville - Scotts Head,15700,Nambucca Valley,1,Taxi,4
108021157,Macksville - Scotts Head,15700,Nambucca Valley,1,"Car, as driver",1069
108021157,Macksville - Scotts Head,15700,Nambucca Valley,1,"Car, as passenger",64
108021157,Macksville - Scotts Head,15700,Nambucca Valley,1,Truck,37
108021157,Macksville - Scotts Head,15700,Nambucca Valley,1,Motorbike/scooter,5
108021157,Macksville - Scotts Head,15700,Nambucca Valley,1,Bicycle,5
108021157,Macksville - Scotts Head,15700,Nambucca Valley,1,Walked only,68
108021157,Macksville - Scotts Head,15700,Nambucca Valley,1,Other Mode,14
108021157,Macksville - Scotts Head,15700,Nambucca Valley,1,Worked at home,88
108021157,Macksville - Scotts Head,15700,Nambucca Valley,1,Did not go to work,206
108021157,Macksville - Scotts Head,15700,Nambucca Valley,1,Not stated,25
108021157,Macksville - Scotts Head,15700,Nambucca Valley,1,Not applicable,2344
108021157,Macksville - Scotts Head,15700,Nambucca Valley,1,Total,3952
108021158,Nambucca Heads,15700,Nambucca Valley,1,Train,9
108021158,Nambucca Heads,15700,Nambucca Valley,1,Bus,13
108021158,Nambucca Heads,15700,Nambucca Valley,1,Ferry,0
108021158,Nambucca Heads,15700,Nambucca Valley,1,Tram,0
108021158,Nambucca Heads,15700,Nambucca Valley,1,Taxi,4
108021158,Nambucca Heads,15700,Nambucca Valley,1,"Car, as driver",1257
108021158,Nambucca Heads,15700,Nambucca Valley,1,"Car, as passenger",105
108021158,Nambucca Heads,15700,Nambucca Valley,1,Truck,21
108021158,Nambucca Heads,15700,Nambucca Valley,1,Motorbike/scooter,6
108021158,Nambucca Heads,15700,Nambucca Valley,1,Bicycle,0
108021158,Nambucca Heads,15700,Nambucca Valley,1,Walked only,75
108021158,Nambucca Heads,15700,Nambucca Valley,1,Other Mode,9
108021158,Nambucca Heads,15700,Nambucca Valley,1,Worked at home,95
108021158,Nambucca Heads,15700,Nambucca Valley,1,Did not go to work,199
108021158,Nambucca Heads,15700,Nambucca Valley,1,Not stated,42
108021158,Nambucca Heads,15700,Nambucca Valley,1,Not applicable,3997
108021158,Nambucca Heads,15700,Nambucca Valley,1,Total,5827
108021159,Nambucca Heads Region,15700,Nambucca Valley,0.9996057,Train,0
108021159,Nambucca Heads Region,15700,Nambucca Valley,0.9996057,Bus,14
108021159,Nambucca Heads Region,15700,Nambucca Valley,0.9996057,Ferry,0
108021159,Nambucca Heads Region,15700,Nambucca Valley,0.9996057,Tram,0
108021159,Nambucca Heads Region,15700,Nambucca Valley,0.9996057,Taxi,0
108021159,Nambucca Heads Region,15700,Nambucca Valley,0.9996057,"Car, as driver",1861
108021159,Nambucca Heads Region,15700,Nambucca Valley,0.9996057,"Car, as passenger",100
108021159,Nambucca Heads Region,15700,Nambucca Valley,0.9996057,Truck,65
108021159,Nambucca Heads Region,15700,Nambucca Valley,0.9996057,Motorbike/scooter,23
108021159,Nambucca Heads Region,15700,Nambucca Valley,0.9996057,Bicycle,3
108021159,Nambucca Heads Region,15700,Nambucca Valley,0.9996057,Walked only,75
108021159,Nambucca Heads Region,15700,Nambucca Valley,0.9996057,Other Mode,15
108021159,Nambucca Heads Region,15700,Nambucca Valley,0.9996057,Worked at home,287
108021159,Nambucca Heads Region,15700,Nambucca Valley,0.9996057,Did not go to work,303
108021159,Nambucca Heads Region,15700,Nambucca Valley,0.9996057,Not stated,37
108021159,Nambucca Heads Region,15700,Nambucca Valley,0.9996057,Not applicable,3467
108021159,Nambucca Heads Region,15700,Nambucca Valley,0.9996057,Total,6258
108021160,South West Rocks,14350,Kempsey,1,Train,4
108021160,South West Rocks,14350,Kempsey,1,Bus,7
108021160,South West Rocks,14350,Kempsey,1,Ferry,0
108021160,South West Rocks,14350,Kempsey,1,Tram,0
108021160,South West Rocks,14350,Kempsey,1,Taxi,0
108021160,South West Rocks,14350,Kempsey,1,"Car, as driver",1032
108021160,South West Rocks,14350,Kempsey,1,"Car, as passenger",94
108021160,South West Rocks,14350,Kempsey,1,Truck,10
108021160,South West Rocks,14350,Kempsey,1,Motorbike/scooter,6
108021160,South West Rocks,14350,Kempsey,1,Bicycle,13
108021160,South West Rocks,14350,Kempsey,1,Walked only,84
108021160,South West Rocks,14350,Kempsey,1,Other Mode,6
108021160,South West Rocks,14350,Kempsey,1,Worked at home,86
108021160,South West Rocks,14350,Kempsey,1,Did not go to work,214
108021160,South West Rocks,14350,Kempsey,1,Not stated,41
108021160,South West Rocks,14350,Kempsey,1,Not applicable,2863
108021160,South West Rocks,14350,Kempsey,1,Total,4451
108031161,Lord Howe Island,19399,Unincorporated NSW,1,Train,0
108031161,Lord Howe Island,19399,Unincorporated NSW,1,Bus,0
108031161,Lord Howe Island,19399,Unincorporated NSW,1,Ferry,0
108031161,Lord Howe Island,19399,Unincorporated NSW,1,Tram,0
108031161,Lord Howe Island,19399,Unincorporated NSW,1,Taxi,0
108031161,Lord Howe Island,19399,Unincorporated NSW,1,"Car, as driver",45
108031161,Lord Howe Island,19399,Unincorporated NSW,1,"Car, as passenger",5
108031161,Lord Howe Island,19399,Unincorporated NSW,1,Truck,0
108031161,Lord Howe Island,19399,Unincorporated NSW,1,Motorbike/scooter,11
108031161,Lord Howe Island,19399,Unincorporated NSW,1,Bicycle,52
108031161,Lord Howe Island,19399,Unincorporated NSW,1,Walked only,54
108031161,Lord Howe Island,19399,Unincorporated NSW,1,Other Mode,6
108031161,Lord Howe Island,19399,Unincorporated NSW,1,Worked at home,10
108031161,Lord Howe Island,19399,Unincorporated NSW,1,Did not go to work,32
108031161,Lord Howe Island,19399,Unincorporated NSW,1,Not stated,4
108031161,Lord Howe Island,19399,Unincorporated NSW,1,Not applicable,99
108031161,Lord Howe Island,19399,Unincorporated NSW,1,Total,329
108041162,Laurieton - Bonny Hills,16380,Port Macquarie-Hastings,0.9999994,Train,7
108041162,Laurieton - Bonny Hills,16380,Port Macquarie-Hastings,0.9999994,Bus,28
108041162,Laurieton - Bonny Hills,16380,Port Macquarie-Hastings,0.9999994,Ferry,4
108041162,Laurieton - Bonny Hills,16380,Port Macquarie-Hastings,0.9999994,Tram,0
108041162,Laurieton - Bonny Hills,16380,Port Macquarie-Hastings,0.9999994,Taxi,4
108041162,Laurieton - Bonny Hills,16380,Port Macquarie-Hastings,0.9999994,"Car, as driver",3878
108041162,Laurieton - Bonny Hills,16380,Port Macquarie-Hastings,0.9999994,"Car, as passenger",234
108041162,Laurieton - Bonny Hills,16380,Port Macquarie-Hastings,0.9999994,Truck,83
108041162,Laurieton - Bonny Hills,16380,Port Macquarie-Hastings,0.9999994,Motorbike/scooter,17
108041162,Laurieton - Bonny Hills,16380,Port Macquarie-Hastings,0.9999994,Bicycle,15
108041162,Laurieton - Bonny Hills,16380,Port Macquarie-Hastings,0.9999994,Walked only,181
108041162,Laurieton - Bonny Hills,16380,Port Macquarie-Hastings,0.9999994,Other Mode,35
108041162,Laurieton - Bonny Hills,16380,Port Macquarie-Hastings,0.9999994,Worked at home,313
108041162,Laurieton - Bonny Hills,16380,Port Macquarie-Hastings,0.9999994,Did not go to work,624
108041162,Laurieton - Bonny Hills,16380,Port Macquarie-Hastings,0.9999994,Not stated,73
108041162,Laurieton - Bonny Hills,16380,Port Macquarie-Hastings,0.9999994,Not applicable,8873
108041162,Laurieton - Bonny Hills,16380,Port Macquarie-Hastings,0.9999994,Total,14362
108041163,Port Macquarie - East,16380,Port Macquarie-Hastings,1,Train,10
108041163,Port Macquarie - East,16380,Port Macquarie-Hastings,1,Bus,51
108041163,Port Macquarie - East,16380,Port Macquarie-Hastings,1,Ferry,4
108041163,Port Macquarie - East,16380,Port Macquarie-Hastings,1,Tram,0
108041163,Port Macquarie - East,16380,Port Macquarie-Hastings,1,Taxi,32
108041163,Port Macquarie - East,16380,Port Macquarie-Hastings,1,"Car, as driver",8388
108041163,Port Macquarie - East,16380,Port Macquarie-Hastings,1,"Car, as passenger",653
108041163,Port Macquarie - East,16380,Port Macquarie-Hastings,1,Truck,84
108041163,Port Macquarie - East,16380,Port Macquarie-Hastings,1,Motorbike/scooter,117
108041163,Port Macquarie - East,16380,Port Macquarie-Hastings,1,Bicycle,75
108041163,Port Macquarie - East,16380,Port Macquarie-Hastings,1,Walked only,267
108041163,Port Macquarie - East,16380,Port Macquarie-Hastings,1,Other Mode,64
108041163,Port Macquarie - East,16380,Port Macquarie-Hastings,1,Worked at home,556
108041163,Port Macquarie - East,16380,Port Macquarie-Hastings,1,Did not go to work,1124
108041163,Port Macquarie - East,16380,Port Macquarie-Hastings,1,Not stated,83
108041163,Port Macquarie - East,16380,Port Macquarie-Hastings,1,Not applicable,11634
108041163,Port Macquarie - East,16380,Port Macquarie-Hastings,1,Total,23144
108041164,Port Macquarie - West,16380,Port Macquarie-Hastings,1,Train,6
108041164,Port Macquarie - West,16380,Port Macquarie-Hastings,1,Bus,43
108041164,Port Macquarie - West,16380,Port Macquarie-Hastings,1,Ferry,5
108041164,Port Macquarie - West,16380,Port Macquarie-Hastings,1,Tram,4
108041164,Port Macquarie - West,16380,Port Macquarie-Hastings,1,Taxi,19
108041164,Port Macquarie - West,16380,Port Macquarie-Hastings,1,"Car, as driver",4250
108041164,Port Macquarie - West,16380,Port Macquarie-Hastings,1,"Car, as passenger",364
108041164,Port Macquarie - West,16380,Port Macquarie-Hastings,1,Truck,55
108041164,Port Macquarie - West,16380,Port Macquarie-Hastings,1,Motorbike/scooter,45
108041164,Port Macquarie - West,16380,Port Macquarie-Hastings,1,Bicycle,56
108041164,Port Macquarie - West,16380,Port Macquarie-Hastings,1,Walked only,276
108041164,Port Macquarie - West,16380,Port Macquarie-Hastings,1,Other Mode,42
108041164,Port Macquarie - West,16380,Port Macquarie-Hastings,1,Worked at home,272
108041164,Port Macquarie - West,16380,Port Macquarie-Hastings,1,Did not go to work,641
108041164,Port Macquarie - West,16380,Port Macquarie-Hastings,1,Not stated,59
108041164,Port Macquarie - West,16380,Port Macquarie-Hastings,1,Not applicable,8535
108041164,Port Macquarie - West,16380,Port Macquarie-Hastings,1,Total,14660
108041165,Port Macquarie Region,16380,Port Macquarie-Hastings,0.9954755,Train,4
108041165,Port Macquarie Region,16380,Port Macquarie-Hastings,0.9954755,Bus,9
108041165,Port Macquarie Region,16380,Port Macquarie-Hastings,0.9954755,Ferry,37
108041165,Port Macquarie Region,16380,Port Macquarie-Hastings,0.9954755,Tram,0
108041165,Port Macquarie Region,16380,Port Macquarie-Hastings,0.9954755,Taxi,0
108041165,Port Macquarie Region,16380,Port Macquarie-Hastings,0.9954755,"Car, as driver",1454
108041165,Port Macquarie Region,16380,Port Macquarie-Hastings,0.9954755,"Car, as passenger",82
108041165,Port Macquarie Region,16380,Port Macquarie-Hastings,0.9954755,Truck,50
108041165,Port Macquarie Region,16380,Port Macquarie-Hastings,0.9954755,Motorbike/scooter,15
108041165,Port Macquarie Region,16380,Port Macquarie-Hastings,0.9954755,Bicycle,4
108041165,Port Macquarie Region,16380,Port Macquarie-Hastings,0.9954755,Walked only,63
108041165,Port Macquarie Region,16380,Port Macquarie-Hastings,0.9954755,Other Mode,26
108041165,Port Macquarie Region,16380,Port Macquarie-Hastings,0.9954755,Worked at home,290
108041165,Port Macquarie Region,16380,Port Macquarie-Hastings,0.9954755,Did not go to work,226
108041165,Port Macquarie Region,16380,Port Macquarie-Hastings,0.9954755,Not stated,33
108041165,Port Macquarie Region,16380,Port Macquarie-Hastings,0.9954755,Not applicable,2128
108041165,Port Macquarie Region,16380,Port Macquarie-Hastings,0.9954755,Total,4419
108041166,Wauchope,16380,Port Macquarie-Hastings,1,Train,4
108041166,Wauchope,16380,Port Macquarie-Hastings,1,Bus,12
108041166,Wauchope,16380,Port Macquarie-Hastings,1,Ferry,0
108041166,Wauchope,16380,Port Macquarie-Hastings,1,Tram,0
108041166,Wauchope,16380,Port Macquarie-Hastings,1,Taxi,10
108041166,Wauchope,16380,Port Macquarie-Hastings,1,"Car, as driver",3035
108041166,Wauchope,16380,Port Macquarie-Hastings,1,"Car, as passenger",212
108041166,Wauchope,16380,Port Macquarie-Hastings,1,Truck,78
108041166,Wauchope,16380,Port Macquarie-Hastings,1,Motorbike/scooter,29
108041166,Wauchope,16380,Port Macquarie-Hastings,1,Bicycle,7
108041166,Wauchope,16380,Port Macquarie-Hastings,1,Walked only,110
108041166,Wauchope,16380,Port Macquarie-Hastings,1,Other Mode,17
108041166,Wauchope,16380,Port Macquarie-Hastings,1,Worked at home,213
108041166,Wauchope,16380,Port Macquarie-Hastings,1,Did not go to work,462
108041166,Wauchope,16380,Port Macquarie-Hastings,1,Not stated,67
108041166,Wauchope,16380,Port Macquarie-Hastings,1,Not applicable,4632
108041166,Wauchope,16380,Port Macquarie-Hastings,1,Total,8880
108051167,Gloucester,15240,Mid-Coast,1,Train,7
108051167,Gloucester,15240,Mid-Coast,1,Bus,8
108051167,Gloucester,15240,Mid-Coast,1,Ferry,0
108051167,Gloucester,15240,Mid-Coast,1,Tram,0
108051167,Gloucester,15240,Mid-Coast,1,Taxi,0
108051167,Gloucester,15240,Mid-Coast,1,"Car, as driver",1100
108051167,Gloucester,15240,Mid-Coast,1,"Car, as passenger",75
108051167,Gloucester,15240,Mid-Coast,1,Truck,37
108051167,Gloucester,15240,Mid-Coast,1,Motorbike/scooter,11
108051167,Gloucester,15240,Mid-Coast,1,Bicycle,10
108051167,Gloucester,15240,Mid-Coast,1,Walked only,103
108051167,Gloucester,15240,Mid-Coast,1,Other Mode,22
108051167,Gloucester,15240,Mid-Coast,1,Worked at home,216
108051167,Gloucester,15240,Mid-Coast,1,Did not go to work,188
108051167,Gloucester,15240,Mid-Coast,1,Not stated,36
108051167,Gloucester,15240,Mid-Coast,1,Not applicable,2402
108051167,Gloucester,15240,Mid-Coast,1,Total,4212
108051168,Old Bar - Manning Point - Red Head,15240,Mid-Coast,1,Train,10
108051168,Old Bar - Manning Point - Red Head,15240,Mid-Coast,1,Bus,22
108051168,Old Bar - Manning Point - Red Head,15240,Mid-Coast,1,Ferry,0
108051168,Old Bar - Manning Point - Red Head,15240,Mid-Coast,1,Tram,0
108051168,Old Bar - Manning Point - Red Head,15240,Mid-Coast,1,Taxi,0
108051168,Old Bar - Manning Point - Red Head,15240,Mid-Coast,1,"Car, as driver",2684
