SA2_CODE,SA2,Mode,Persons
111011209,Glendale - Cardiff - Hillsborough,Tram,3
111011209,Glendale - Cardiff - Hillsborough,Taxi,12
111011209,Glendale - Cardiff - Hillsborough,"Car, as driver",8055
111011209,Glendale - Cardiff - Hillsborough,"Car, as passenger",492
111011209,Glendale - Cardiff - Hillsborough,Truck,85
111011209,Glendale - Cardiff - Hillsborough,Motorbike/scooter,82
111011209,Glendale - Cardiff - Hillsborough,Bicycle,61
111011209,Glendale - Cardiff - Hillsborough,Walked only,128
111011209,Glendale - Cardiff - Hillsborough,Worked at home,344
111011210,Mount Hutton - Windale,Train,13
111011210,Mount Hutton - Windale,Bus,57
111011210,Mount Hutton - Windale,Ferry,0
111011210,Mount Hutton - Windale,Tram,0
111011210,Mount Hutton - Windale,Taxi,9
111011210,Mount Hutton - Windale,"Car, as driver",2369
111011210,Mount Hutton - Windale,"Car, as passenger",187
111011210,Mount Hutton - Windale,Truck,31
111011210,Mount Hutton - Windale,Motorbike/scooter,20
111011210,Mount Hutton - Windale,Bicycle,4
111011210,Mount Hutton - Windale,Walked only,52
111011210,Mount Hutton - Windale,Worked at home,80
111011211,Redhead,Train,5
111011211,Redhead,Bus,18
111011211,Redhead,Ferry,0
111011211,Redhead,Tram,0
111011211,Redhead,Taxi,0
111011211,Redhead,"Car, as driver",1086
111011211,Redhead,"Car, as passenger",58
111011211,Redhead,Truck,16
111011211,Redhead,Motorbike/scooter,14
111011211,Redhead,Bicycle,17
111011211,Redhead,Walked only,23
111011211,Redhead,Worked at home,77
111011212,Swansea - Caves Beach,Train,33
111011212,Swansea - Caves Beach,Bus,62
111011212,Swansea - Caves Beach,Ferry,0
111011212,Swansea - Caves Beach,Tram,0
111011212,Swansea - Caves Beach,Taxi,0
111011212,Swansea - Caves Beach,"Car, as driver",3352
111011212,Swansea - Caves Beach,"Car, as passenger",207
111011212,Swansea - Caves Beach,Truck,55
111011212,Swansea - Caves Beach,Motorbike/scooter,15
111011212,Swansea - Caves Beach,Bicycle,15
111011212,Swansea - Caves Beach,Walked only,76
111011212,Swansea - Caves Beach,Worked at home,212
111011213,Valentine - Eleebana,Train,32
111011213,Valentine - Eleebana,Bus,35
111011213,Valentine - Eleebana,Ferry,0
111011213,Valentine - Eleebana,Tram,0
111011213,Valentine - Eleebana,Taxi,9
111011213,Valentine - Eleebana,"Car, as driver",4158
111011213,Valentine - Eleebana,"Car, as passenger",235
111011213,Valentine - Eleebana,Truck,49
111011213,Valentine - Eleebana,Motorbike/scooter,26
111011213,Valentine - Eleebana,Bicycle,23
111011213,Valentine - Eleebana,Walked only,41
111011213,Valentine - Eleebana,Worked at home,297
111011214,Warners Bay - Boolaroo,Train,41
111011214,Warners Bay - Boolaroo,Bus,61
111011214,Warners Bay - Boolaroo,Ferry,3
111011214,Warners Bay - Boolaroo,Tram,4
111011214,Warners Bay - Boolaroo,Taxi,9
111011214,Warners Bay - Boolaroo,"Car, as driver",4515
111011214,Warners Bay - Boolaroo,"Car, as passenger",269
111011214,Warners Bay - Boolaroo,Truck,50
111011214,Warners Bay - Boolaroo,Motorbike/scooter,43
111011214,Warners Bay - Boolaroo,Bicycle,29
111011214,Warners Bay - Boolaroo,Walked only,93
111011214,Warners Bay - Boolaroo,Worked at home,251
111021215,Bolton Point - Teralba,Train,54
111021215,Bolton Point - Teralba,Bus,27
111021215,Bolton Point - Teralba,Ferry,0
111021215,Bolton Point - Teralba,Tram,5
111021215,Bolton Point - Teralba,Taxi,0
111021215,Bolton Point - Teralba,"Car, as driver",2464
111021215,Bolton Point - Teralba,"Car, as passenger",162
111021215,Bolton Point - Teralba,Truck,31
111021215,Bolton Point - Teralba,Motorbike/scooter,32
111021215,Bolton Point - Teralba,Bicycle,10
111021215,Bolton Point - Teralba,Walked only,31
111021215,Bolton Point - Teralba,Worked at home,105
111021216,Bonnells Bay - Silverwater,Train,132
111021216,Bonnells Bay - Silverwater,Bus,21
111021216,Bonnells Bay - Silverwater,Ferry,0
111021216,Bonnells Bay - Silverwater,Tram,0
111021216,Bonnells Bay - Silverwater,Taxi,0
111021216,Bonnells Bay - Silverwater,"Car, as driver",2569
111021216,Bonnells Bay - Silverwater,"Car, as passenger",152
111021216,Bonnells Bay - Silverwater,Truck,61
111021216,Bonnells Bay - Silverwater,Motorbike/scooter,17
111021216,Bonnells Bay - Silverwater,Bicycle,6
111021216,Bonnells Bay - Silverwater,Walked only,23
111021216,Bonnells Bay - Silverwater,Worked at home,177
111021217,Edgeworth - Cameron Park,Train,35
111021217,Edgeworth - Cameron Park,Bus,55
111021217,Edgeworth - Cameron Park,Ferry,0
111021217,Edgeworth - Cameron Park,Tram,0
111021217,Edgeworth - Cameron Park,Taxi,3
111021217,Edgeworth - Cameron Park,"Car, as driver",5194
111021217,Edgeworth - Cameron Park,"Car, as passenger",314
111021217,Edgeworth - Cameron Park,Truck,53
111021217,Edgeworth - Cameron Park,Motorbike/scooter,30
111021217,Edgeworth - Cameron Park,Bicycle,15
111021217,Edgeworth - Cameron Park,Walked only,58
111021217,Edgeworth - Cameron Park,Worked at home,165
111021218,Morisset - Cooranbong,Train,190
111021218,Morisset - Cooranbong,Bus,15
111021218,Morisset - Cooranbong,Ferry,0
111021218,Morisset - Cooranbong,Tram,3
111021218,Morisset - Cooranbong,Taxi,4
111021218,Morisset - Cooranbong,"Car, as driver",3861
111021218,Morisset - Cooranbong,"Car, as passenger",242
111021218,Morisset - Cooranbong,Truck,136
111021218,Morisset - Cooranbong,Motorbike/scooter,26
111021218,Morisset - Cooranbong,Bicycle,20
111021218,Morisset - Cooranbong,Walked only,122
111021218,Morisset - Cooranbong,Worked at home,317
111021219,Toronto - Awaba,Train,109
111021219,Toronto - Awaba,Bus,54
111021219,Toronto - Awaba,Ferry,0
111021219,Toronto - Awaba,Tram,0
111021219,Toronto - Awaba,Taxi,0
111021219,Toronto - Awaba,"Car, as driver",3745
111021219,Toronto - Awaba,"Car, as passenger",217
111021219,Toronto - Awaba,Truck,56
111021219,Toronto - Awaba,Motorbike/scooter,35
111021219,Toronto - Awaba,Bicycle,9
111021219,Toronto - Awaba,Walked only,114
111021219,Toronto - Awaba,Worked at home,235
111021220,Wangi Wangi - Rathmines,Train,82
111021220,Wangi Wangi - Rathmines,Bus,14
111021220,Wangi Wangi - Rathmines,Ferry,0
111021220,Wangi Wangi - Rathmines,Tram,0
111021220,Wangi Wangi - Rathmines,Taxi,0
111021220,Wangi Wangi - Rathmines,"Car, as driver",2778
111021220,Wangi Wangi - Rathmines,"Car, as passenger",155
111021220,Wangi Wangi - Rathmines,Truck,44
111021220,Wangi Wangi - Rathmines,Motorbike/scooter,13
111021220,Wangi Wangi - Rathmines,Bicycle,9
111021220,Wangi Wangi - Rathmines,Walked only,38
111021220,Wangi Wangi - Rathmines,Worked at home,160
111021221,West Wallsend - Barnsley - Killingworth,Train,9
111021221,West Wallsend - Barnsley - Killingworth,Bus,14
111021221,West Wallsend - Barnsley - Killingworth,Ferry,0
111021221,West Wallsend - Barnsley - Killingworth,Tram,0
111021221,West Wallsend - Barnsley - Killingworth,Taxi,3
111021221,West Wallsend - Barnsley - Killingworth,"Car, as driver",2358
111021221,West Wallsend - Barnsley - Killingworth,"Car, as passenger",127
111021221,West Wallsend - Barnsley - Killingworth,Truck,42
111021221,West Wallsend - Barnsley - Killingworth,Motorbike/scooter,24
111021221,West Wallsend - Barnsley - Killingworth,Bicycle,6
111021221,West Wallsend - Barnsley - Killingworth,Walked only,26
111021221,West Wallsend - Barnsley - Killingworth,Worked at home,70
111031222,Adamstown - Kotara,Train,79
111031222,Adamstown - Kotara,Bus,179
111031222,Adamstown - Kotara,Ferry,7
111031222,Adamstown - Kotara,Tram,0
111031222,Adamstown - Kotara,Taxi,7
111031222,Adamstown - Kotara,"Car, as driver",5426
111031222,Adamstown - Kotara,"Car, as passenger",345
111031222,Adamstown - Kotara,Truck,41
111031222,Adamstown - Kotara,Motorbike/scooter,63
111031222,Adamstown - Kotara,Bicycle,104
111031222,Adamstown - Kotara,Walked only,164
111031222,Adamstown - Kotara,Worked at home,265
111031223,Beresfield - Hexham,Train,58
111031223,Beresfield - Hexham,Bus,23
111031223,Beresfield - Hexham,Ferry,0
111031223,Beresfield - Hexham,Tram,0
111031223,Beresfield - Hexham,Taxi,0
111031223,Beresfield - Hexham,"Car, as driver",2303
111031223,Beresfield - Hexham,"Car, as passenger",180
111031223,Beresfield - Hexham,Truck,51
111031223,Beresfield - Hexham,Motorbike/scooter,24
111031223,Beresfield - Hexham,Bicycle,13
111031223,Beresfield - Hexham,Walked only,57
111031223,Beresfield - Hexham,Worked at home,71
111031224,Hamilton - Broadmeadow,Train,102
111031224,Hamilton - Broadmeadow,Bus,237
111031224,Hamilton - Broadmeadow,Ferry,5
111031224,Hamilton - Broadmeadow,Tram,0
111031224,Hamilton - Broadmeadow,Taxi,15
111031224,Hamilton - Broadmeadow,"Car, as driver",3527
111031224,Hamilton - Broadmeadow,"Car, as passenger",260
111031224,Hamilton - Broadmeadow,Truck,22
111031224,Hamilton - Broadmeadow,Motorbike/scooter,57
111031224,Hamilton - Broadmeadow,Bicycle,188
111031224,Hamilton - Broadmeadow,Walked only,326
111031224,Hamilton - Broadmeadow,Worked at home,256
111031225,Lambton - New Lambton,Train,76
111031225,Lambton - New Lambton,Bus,206
111031225,Lambton - New Lambton,Ferry,0
111031225,Lambton - New Lambton,Tram,4
111031225,Lambton - New Lambton,Taxi,18
111031225,Lambton - New Lambton,"Car, as driver",5488
111031225,Lambton - New Lambton,"Car, as passenger",399
111031225,Lambton - New Lambton,Truck,35
111031225,Lambton - New Lambton,Motorbike/scooter,50
111031225,Lambton - New Lambton,Bicycle,131
111031225,Lambton - New Lambton,Walked only,231
111031225,Lambton - New Lambton,Worked at home,299
111031226,Maryland - Fletcher - Minmi,Train,33
111031226,Maryland - Fletcher - Minmi,Bus,88
111031226,Maryland - Fletcher - Minmi,Ferry,0
111031226,Maryland - Fletcher - Minmi,Tram,0
111031226,Maryland - Fletcher - Minmi,Taxi,4
111031226,Maryland - Fletcher - Minmi,"Car, as driver",5161
111031226,Maryland - Fletcher - Minmi,"Car, as passenger",292
111031226,Maryland - Fletcher - Minmi,Truck,33
111031226,Maryland - Fletcher - Minmi,Motorbike/scooter,41
111031226,Maryland - Fletcher - Minmi,Bicycle,28
111031226,Maryland - Fletcher - Minmi,Walked only,46
111031226,Maryland - Fletcher - Minmi,Worked at home,149
111031227,Mayfield - Warabrook,Train,82
111031227,Mayfield - Warabrook,Bus,226
111031227,Mayfield - Warabrook,Ferry,4
111031227,Mayfield - Warabrook,Tram,0
111031227,Mayfield - Warabrook,Taxi,17
111031227,Mayfield - Warabrook,"Car, as driver",4712
111031227,Mayfield - Warabrook,"Car, as passenger",360
111031227,Mayfield - Warabrook,Truck,34
111031227,Mayfield - Warabrook,Motorbike/scooter,73
111031227,Mayfield - Warabrook,Bicycle,123
111031227,Mayfield - Warabrook,Walked only,233
111031227,Mayfield - Warabrook,Worked at home,239
111031228,Merewether - The Junction,Train,53
111031228,Merewether - The Junction,Bus,95
111031228,Merewether - The Junction,Ferry,6
111031228,Merewether - The Junction,Tram,0
111031228,Merewether - The Junction,Taxi,8
111031228,Merewether - The Junction,"Car, as driver",5012
111031228,Merewether - The Junction,"Car, as passenger",314
111031228,Merewether - The Junction,Truck,29
111031228,Merewether - The Junction,Motorbike/scooter,64
111031228,Merewether - The Junction,Bicycle,211
111031228,Merewether - The Junction,Walked only,257
111031228,Merewether - The Junction,Worked at home,343
111031229,Newcastle - Cooks Hill,Train,90
111031229,Newcastle - Cooks Hill,Bus,217
111031229,Newcastle - Cooks Hill,Ferry,6
111031229,Newcastle - Cooks Hill,Tram,0
111031229,Newcastle - Cooks Hill,Taxi,7
111031229,Newcastle - Cooks Hill,"Car, as driver",3486
111031229,Newcastle - Cooks Hill,"Car, as passenger",245
111031229,Newcastle - Cooks Hill,Truck,18
111031229,Newcastle - Cooks Hill,Motorbike/scooter,51
111031229,Newcastle - Cooks Hill,Bicycle,171
111031229,Newcastle - Cooks Hill,Walked only,783
111031229,Newcastle - Cooks Hill,Worked at home,282
111031230,Newcastle Port - Kooragang,Train,0
111031230,Newcastle Port - Kooragang,Bus,0
111031230,Newcastle Port - Kooragang,Ferry,0
111031230,Newcastle Port - Kooragang,Tram,0
111031230,Newcastle Port - Kooragang,Taxi,0
111031230,Newcastle Port - Kooragang,"Car, as driver",5
111031230,Newcastle Port - Kooragang,"Car, as passenger",0
111031230,Newcastle Port - Kooragang,Truck,0
111031230,Newcastle Port - Kooragang,Motorbike/scooter,0
111031230,Newcastle Port - Kooragang,Bicycle,0
111031230,Newcastle Port - Kooragang,Walked only,0
111031230,Newcastle Port - Kooragang,Worked at home,0
111031231,Shortland - Jesmond,Train,43
111031231,Shortland - Jesmond,Bus,180
111031231,Shortland - Jesmond,Ferry,3
111031231,Shortland - Jesmond,Tram,0
111031231,Shortland - Jesmond,Taxi,11
111031231,Shortland - Jesmond,"Car, as driver",2719
111031231,Shortland - Jesmond,"Car, as passenger",222
111031231,Shortland - Jesmond,Truck,27
111031231,Shortland - Jesmond,Motorbike/scooter,43
111031231,Shortland - Jesmond,Bicycle,36
111031231,Shortland - Jesmond,Walked only,169
111031231,Shortland - Jesmond,Worked at home,119
111031232,Stockton - Fullerton Cove,Train,16
111031232,Stockton - Fullerton Cove,Bus,44
111031232,Stockton - Fullerton Cove,Ferry,114
111031232,Stockton - Fullerton Cove,Tram,3
111031232,Stockton - Fullerton Cove,Taxi,3
111031232,Stockton - Fullerton Cove,"Car, as driver",1873
111031232,Stockton - Fullerton Cove,"Car, as passenger",95
111031232,Stockton - Fullerton Cove,Truck,32
111031232,Stockton - Fullerton Cove,Motorbike/scooter,8
111031232,Stockton - Fullerton Cove,Bicycle,29
111031232,Stockton - Fullerton Cove,Walked only,95
111031232,Stockton - Fullerton Cove,Worked at home,87
111031233,Wallsend - Elermore Vale,Train,47
111031233,Wallsend - Elermore Vale,Bus,191
111031233,Wallsend - Elermore Vale,Ferry,0
111031233,Wallsend - Elermore Vale,Tram,0
111031233,Wallsend - Elermore Vale,Taxi,19
111031233,Wallsend - Elermore Vale,"Car, as driver",6011
111031233,Wallsend - Elermore Vale,"Car, as passenger",421
111031233,Wallsend - Elermore Vale,Truck,63
111031233,Wallsend - Elermore Vale,Motorbike/scooter,70
111031233,Wallsend - Elermore Vale,Bicycle,43
111031233,Wallsend - Elermore Vale,Walked only,154
111031233,Wallsend - Elermore Vale,Worked at home,225
111031234,Waratah - North Lambton,Train,55
111031234,Waratah - North Lambton,Bus,164
111031234,Waratah - North Lambton,Ferry,0
111031234,Waratah - North Lambton,Tram,0
111031234,Waratah - North Lambton,Taxi,13
111031234,Waratah - North Lambton,"Car, as driver",3695
111031234,Waratah - North Lambton,"Car, as passenger",271
111031234,Waratah - North Lambton,Truck,38
111031234,Waratah - North Lambton,Motorbike/scooter,64
111031234,Waratah - North Lambton,Bicycle,82
111031234,Waratah - North Lambton,Walked only,177
111031234,Waratah - North Lambton,Worked at home,147
111031235,Wickham - Carrington - Tighes Hill,Train,56
111031235,Wickham - Carrington - Tighes Hill,Bus,160
111031235,Wickham - Carrington - Tighes Hill,Ferry,3
111031235,Wickham - Carrington - Tighes Hill,Tram,4
111031235,Wickham - Carrington - Tighes Hill,Taxi,14
111031235,Wickham - Carrington - Tighes Hill,"Car, as driver",2691
111031235,Wickham - Carrington - Tighes Hill,"Car, as passenger",185
111031235,Wickham - Carrington - Tighes Hill,Truck,10
111031235,Wickham - Carrington - Tighes Hill,Motorbike/scooter,43
111031235,Wickham - Carrington - Tighes Hill,Bicycle,220
111031235,Wickham - Carrington - Tighes Hill,Walked only,218
111031235,Wickham - Carrington - Tighes Hill,Worked at home,152
112011236,Ballina,Train,11
112011236,Ballina,Bus,49
112011236,Ballina,Ferry,3
112011236,Ballina,Tram,0
112011236,Ballina,Taxi,8
112011236,Ballina,"Car, as driver",4389
112011236,Ballina,"Car, as passenger",320
112011236,Ballina,Truck,70
112011236,Ballina,Motorbike/scooter,37
112011236,Ballina,Bicycle,147
112011236,Ballina,Walked only,238
112011236,Ballina,Worked at home,312
112011237,Ballina Region,Train,9
112011237,Ballina Region,Bus,45
112011237,Ballina Region,Ferry,19
112011237,Ballina Region,Tram,0
112011237,Ballina Region,Taxi,6
112011237,Ballina Region,"Car, as driver",4989
112011237,Ballina Region,"Car, as passenger",316
112011237,Ballina Region,Truck,96
112011237,Ballina Region,Motorbike/scooter,43
112011237,Ballina Region,Bicycle,30
112011237,Ballina Region,Walked only,187
112011237,Ballina Region,Worked at home,695
112011238,Bangalow,Train,6
112011238,Bangalow,Bus,21
112011238,Bangalow,Ferry,0
112011238,Bangalow,Tram,0
112011238,Bangalow,Taxi,3
112011238,Bangalow,"Car, as driver",1516
112011238,Bangalow,"Car, as passenger",74
112011238,Bangalow,Truck,25
112011238,Bangalow,Motorbike/scooter,11
112011238,Bangalow,Bicycle,11
112011238,Bangalow,Walked only,128
112011238,Bangalow,Worked at home,460
112011239,Brunswick Heads - Ocean Shores,Train,5
112011239,Brunswick Heads - Ocean Shores,Bus,24
112011239,Brunswick Heads - Ocean Shores,Ferry,0
112011239,Brunswick Heads - Ocean Shores,Tram,0
112011239,Brunswick Heads - Ocean Shores,Taxi,5
112011239,Brunswick Heads - Ocean Shores,"Car, as driver",2251
112011239,Brunswick Heads - Ocean Shores,"Car, as passenger",134
112011239,Brunswick Heads - Ocean Shores,Truck,35
112011239,Brunswick Heads - Ocean Shores,Motorbike/scooter,17
112011239,Brunswick Heads - Ocean Shores,Bicycle,33
112011239,Brunswick Heads - Ocean Shores,Walked only,83
112011239,Brunswick Heads - Ocean Shores,Worked at home,353
112011240,Byron Bay,Train,11
112011240,Byron Bay,Bus,23
112011240,Byron Bay,Ferry,3
112011240,Byron Bay,Tram,0
112011240,Byron Bay,Taxi,13
112011240,Byron Bay,"Car, as driver",2449
112011240,Byron Bay,"Car, as passenger",168
112011240,Byron Bay,Truck,20
112011240,Byron Bay,Motorbike/scooter,38
112011240,Byron Bay,Bicycle,233
112011240,Byron Bay,Walked only,236
112011240,Byron Bay,Worked at home,511
112011241,Evans Head,Train,0
112011241,Evans Head,Bus,10
112011241,Evans Head,Ferry,0
112011241,Evans Head,Tram,0
112011241,Evans Head,Taxi,0
112011241,Evans Head,"Car, as driver",1267
112011241,Evans Head,"Car, as passenger",95
112011241,Evans Head,Truck,28
112011241,Evans Head,Motorbike/scooter,8
112011241,Evans Head,Bicycle,26
112011241,Evans Head,Walked only,94
112011241,Evans Head,Worked at home,105
112011242,Lennox Head - Skennars Head,Train,4
112011242,Lennox Head - Skennars Head,Bus,30
112011242,Lennox Head - Skennars Head,Ferry,0
112011242,Lennox Head - Skennars Head,Tram,3
112011242,Lennox Head - Skennars Head,Taxi,0
112011242,Lennox Head - Skennars Head,"Car, as driver",2628
112011242,Lennox Head - Skennars Head,"Car, as passenger",167
112011242,Lennox Head - Skennars Head,Truck,35
112011242,Lennox Head - Skennars Head,Motorbike/scooter,22
112011242,Lennox Head - Skennars Head,Bicycle,40
112011242,Lennox Head - Skennars Head,Walked only,111
112011242,Lennox Head - Skennars Head,Worked at home,287
112011243,Mullumbimby,Train,10
112011243,Mullumbimby,Bus,20
112011243,Mullumbimby,Ferry,0
112011243,Mullumbimby,Tram,0
112011243,Mullumbimby,Taxi,5
112011243,Mullumbimby,"Car, as driver",1860
112011243,Mullumbimby,"Car, as passenger",97
112011243,Mullumbimby,Truck,48
112011243,Mullumbimby,Motorbike/scooter,23
112011243,Mullumbimby,Bicycle,51
112011243,Mullumbimby,Walked only,126
112011243,Mullumbimby,Worked at home,476
112021244,Casino,Train,0
112021244,Casino,Bus,16
112021244,Casino,Ferry,0
112021244,Casino,Tram,3
112021244,Casino,Taxi,9
112021244,Casino,"Car, as driver",2969
112021244,Casino,"Car, as passenger",276
112021244,Casino,Truck,58
112021244,Casino,Motorbike/scooter,28
112021244,Casino,Bicycle,30
112021244,Casino,Walked only,173
112021244,Casino,Worked at home,121
112021245,Casino Region,Train,0
112021245,Casino Region,Bus,11
112021245,Casino Region,Ferry,0
112021245,Casino Region,Tram,0
112021245,Casino Region,Taxi,0
112021245,Casino Region,"Car, as driver",1723
112021245,Casino Region,"Car, as passenger",113
112021245,Casino Region,Truck,59
112021245,Casino Region,Motorbike/scooter,13
112021245,Casino Region,Bicycle,0
112021245,Casino Region,Walked only,109
112021245,Casino Region,Worked at home,347
112021246,Goonellabah,Train,4
112021246,Goonellabah,Bus,34
112021246,Goonellabah,Ferry,5
112021246,Goonellabah,Tram,0
112021246,Goonellabah,Taxi,11
112021246,Goonellabah,"Car, as driver",4109
112021246,Goonellabah,"Car, as passenger",368
112021246,Goonellabah,Truck,58
112021246,Goonellabah,Motorbike/scooter,44
112021246,Goonellabah,Bicycle,12
112021246,Goonellabah,Walked only,92
112021246,Goonellabah,Worked at home,163
112021247,Kyogle,Train,4
112021247,Kyogle,Bus,21
112021247,Kyogle,Ferry,0
112021247,Kyogle,Tram,0
112021247,Kyogle,Taxi,0
112021247,Kyogle,"Car, as driver",1645
112021247,Kyogle,"Car, as passenger",99
112021247,Kyogle,Truck,42
112021247,Kyogle,Motorbike/scooter,12
112021247,Kyogle,Bicycle,7
112021247,Kyogle,Walked only,151
112021247,Kyogle,Worked at home,318
112021248,Lismore,Train,4
112021248,Lismore,Bus,41
112021248,Lismore,Ferry,4
112021248,Lismore,Tram,3
112021248,Lismore,Taxi,24
112021248,Lismore,"Car, as driver",4149
112021248,Lismore,"Car, as passenger",381
112021248,Lismore,Truck,65
112021248,Lismore,Motorbike/scooter,46
112021248,Lismore,Bicycle,76
112021248,Lismore,Walked only,353
112021248,Lismore,Worked at home,220
112021249,Lismore Region,Train,12
112021249,Lismore Region,Bus,50
112021249,Lismore Region,Ferry,0
112021249,Lismore Region,Tram,0
112021249,Lismore Region,Taxi,0
112021249,Lismore Region,"Car, as driver",4546
112021249,Lismore Region,"Car, as passenger",249
112021249,Lismore Region,Truck,95
112021249,Lismore Region,Motorbike/scooter,37
112021249,Lismore Region,Bicycle,17
112021249,Lismore Region,Walked only,182
112021249,Lismore Region,Worked at home,758
112031250,Kingscliff - Fingal Head,Train,23
112031250,Kingscliff - Fingal Head,Bus,59
112031250,Kingscliff - Fingal Head,Ferry,4
112031250,Kingscliff - Fingal Head,Tram,0
112031250,Kingscliff - Fingal Head,Taxi,4
112031250,Kingscliff - Fingal Head,"Car, as driver",3744
112031250,Kingscliff - Fingal Head,"Car, as passenger",219
112031250,Kingscliff - Fingal Head,Truck,35
112031250,Kingscliff - Fingal Head,Motorbike/scooter,28
112031250,Kingscliff - Fingal Head,Bicycle,56
112031250,Kingscliff - Fingal Head,Walked only,166
112031250,Kingscliff - Fingal Head,Worked at home,484
112031251,Murwillumbah,Train,7
112031251,Murwillumbah,Bus,18
112031251,Murwillumbah,Ferry,0
112031251,Murwillumbah,Tram,0
112031251,Murwillumbah,Taxi,7
112031251,Murwillumbah,"Car, as driver",2243
112031251,Murwillumbah,"Car, as passenger",155
112031251,Murwillumbah,Truck,47
112031251,Murwillumbah,Motorbike/scooter,21
112031251,Murwillumbah,Bicycle,25
112031251,Murwillumbah,Walked only,142
112031251,Murwillumbah,Worked at home,153
112031252,Murwillumbah Region,Train,8
112031252,Murwillumbah Region,Bus,24
112031252,Murwillumbah Region,Ferry,0
112031252,Murwillumbah Region,Tram,0
112031252,Murwillumbah Region,Taxi,4
112031252,Murwillumbah Region,"Car, as driver",2466
112031252,Murwillumbah Region,"Car, as passenger",124
112031252,Murwillumbah Region,Truck,93
112031252,Murwillumbah Region,Motorbike/scooter,18
112031252,Murwillumbah Region,Bicycle,11
112031252,Murwillumbah Region,Walked only,121
112031252,Murwillumbah Region,Worked at home,463
112031253,Pottsville,Train,17
112031253,Pottsville,Bus,54
112031253,Pottsville,Ferry,5
112031253,Pottsville,Tram,0
112031253,Pottsville,Taxi,9
112031253,Pottsville,"Car, as driver",3841
112031253,Pottsville,"Car, as passenger",215
112031253,Pottsville,Truck,72
112031253,Pottsville,Motorbike/scooter,25
112031253,Pottsville,Bicycle,34
112031253,Pottsville,Walked only,170
112031253,Pottsville,Worked at home,425
112031254,Tweed Heads,Train,34
112031254,Tweed Heads,Bus,112
112031254,Tweed Heads,Ferry,11
112031254,Tweed Heads,Tram,0
112031254,Tweed Heads,Taxi,15
112031254,Tweed Heads,"Car, as driver",5030
112031254,Tweed Heads,"Car, as passenger",339
112031254,Tweed Heads,Truck,72
112031254,Tweed Heads,Motorbike/scooter,48
112031254,Tweed Heads,Bicycle,78
112031254,Tweed Heads,Walked only,241
112031254,Tweed Heads,Worked at home,360
112031550,Banora Point,Train,18
112031550,Banora Point,Bus,67
112031550,Banora Point,Ferry,3
112031550,Banora Point,Tram,0
112031550,Banora Point,Taxi,8
112031550,Banora Point,"Car, as driver",4539
112031550,Banora Point,"Car, as passenger",343
112031550,Banora Point,Truck,63
112031550,Banora Point,Motorbike/scooter,43
112031550,Banora Point,Bicycle,45
112031550,Banora Point,Walked only,57
112031550,Banora Point,Worked at home,276
112031551,Terranora - North Tumblegum,Train,0
112031551,Terranora - North Tumblegum,Bus,14
112031551,Terranora - North Tumblegum,Ferry,0
112031551,Terranora - North Tumblegum,Tram,0
112031551,Terranora - North Tumblegum,Taxi,4
112031551,Terranora - North Tumblegum,"Car, as driver",1087
112031551,Terranora - North Tumblegum,"Car, as passenger",60
112031551,Terranora - North Tumblegum,Truck,23
112031551,Terranora - North Tumblegum,Motorbike/scooter,12
112031551,Terranora - North Tumblegum,Bicycle,4
112031551,Terranora - North Tumblegum,Walked only,17
112031551,Terranora - North Tumblegum,Worked at home,111
112031552,Tweed Heads South,Train,10
112031552,Tweed Heads South,Bus,46
112031552,Tweed Heads South,Ferry,0
112031552,Tweed Heads South,Tram,0
112031552,Tweed Heads South,Taxi,3
112031552,Tweed Heads South,"Car, as driver",1732
112031552,Tweed Heads South,"Car, as passenger",159
112031552,Tweed Heads South,Truck,20
112031552,Tweed Heads South,Motorbike/scooter,18
112031552,Tweed Heads South,Bicycle,40
112031552,Tweed Heads South,Walked only,81
112031552,Tweed Heads South,Worked at home,100
113011256,Griffith (NSW),Train,3
113011256,Griffith (NSW),Bus,20
113011256,Griffith (NSW),Ferry,0
113011256,Griffith (NSW),Tram,0
113011256,Griffith (NSW),Taxi,30
113011256,Griffith (NSW),"Car, as driver",6349
113011256,Griffith (NSW),"Car, as passenger",787
113011256,Griffith (NSW),Truck,70
113011256,Griffith (NSW),Motorbike/scooter,34
113011256,Griffith (NSW),Bicycle,43
113011256,Griffith (NSW),Walked only,210
113011256,Griffith (NSW),Worked at home,175
113011257,Griffith Region,Train,0
113011257,Griffith Region,Bus,23
113011257,Griffith Region,Ferry,0
113011257,Griffith Region,Tram,0
113011257,Griffith Region,Taxi,0
113011257,Griffith Region,"Car, as driver",4094
113011257,Griffith Region,"Car, as passenger",289
113011257,Griffith Region,Truck,79
113011257,Griffith Region,Motorbike/scooter,28
113011257,Griffith Region,Bicycle,24
113011257,Griffith Region,Walked only,362
113011257,Griffith Region,Worked at home,669
113011258,Leeton,Train,5
113011258,Leeton,Bus,8
113011258,Leeton,Ferry,0
113011258,Leeton,Tram,0
113011258,Leeton,Taxi,8
113011258,Leeton,"Car, as driver",3129
113011258,Leeton,"Car, as passenger",260
113011258,Leeton,Truck,32
113011258,Leeton,Motorbike/scooter,13
113011258,Leeton,Bicycle,28
113011258,Leeton,Walked only,178
113011258,Leeton,Worked at home,183
113011259,Narrandera,Train,0
113011259,Narrandera,Bus,9
113011259,Narrandera,Ferry,0
113011259,Narrandera,Tram,0
113011259,Narrandera,Taxi,0
